label,text
SearchScreeningEvent,Where is the nearest cinema showing horror films today?
SearchScreeningEvent,When is Watchman Vadivel playing?
SearchScreeningEvent,Where is the nearest cinema that is playing The Kid Brother
SearchScreeningEvent,Is Flow: For Love of Water playing at Southern Theatres at 2 am
SearchScreeningEvent,Find the schedule for The Tooth Will Out at sunrise .
SearchScreeningEvent,find a cinema nearest for films
SearchScreeningEvent,Is The Little Irish Girl playing
SearchScreeningEvent,Is F.I.S.T. at Malco Theatres
SearchScreeningEvent,Find the movie schedule for B&B Theatres .
SearchScreeningEvent,show the movie schedules at United Paramount Theatres
SearchScreeningEvent,Show me movie times at Cooper Foundation .
SearchScreeningEvent,Find the schedule for Rare Birds at the nearest movie theatre at Noon .
SearchScreeningEvent,show me the schedule of films close by
SearchScreeningEvent,Is Holy Matrimony playing at National Amusements ?
SearchScreeningEvent,What are the movies scheduled to play at General Cinema Corporation
SearchScreeningEvent,I'm wondering if you can give me the movie times for films in the neighborhood .
SearchScreeningEvent,Show me the movie schedule for Loews Cineplex .
SearchScreeningEvent,What films are being shown at the National Amusements
SearchScreeningEvent,show me the schedule of Dead Snow
SearchScreeningEvent,find the nearest movies at a movie theatre
SearchScreeningEvent,What are the current movie schedules ?
SearchScreeningEvent,Showtimes for Medal for the General
SearchScreeningEvent,what animated movies are playing at the closest movie house
SearchScreeningEvent,Is The Happy Hooker Goes Hollywood at the movie house nearest me
SearchScreeningEvent,what films are showing in the neighborhood
SearchScreeningEvent,Show me the movies at the closest cinema
SearchScreeningEvent,Can I get the showtimes for The Scarlet and the Black at 12 pm .
SearchScreeningEvent,what film to see at ArcLight Hollywood
SearchScreeningEvent,find movies around here with movie schedules
SearchScreeningEvent,What is the closest movie house playing What the Swedish Butler Saw
SearchScreeningEvent,What is the movie schedule right now for movies around here
SearchScreeningEvent,What time is Kickboxer showing at Cobb Theatres
SearchScreeningEvent,What is the movie schedules for the Harkins Theatres
SearchScreeningEvent,Can i get the showtimes for Man in Blues ?
SearchScreeningEvent,I'd like to see the movie schedule for movies in the area
SearchScreeningEvent,Can I see the movie schedules ?
SearchScreeningEvent,Let me know what animated movies are playing around here .
SearchScreeningEvent,I need movie times for movies playing in the area
SearchScreeningEvent,can i have the movie schedule for right now
SearchScreeningEvent,Let me see the movie schedule for Seed of Chucky
SearchScreeningEvent,find films at Showcase Cinemas
SearchScreeningEvent,around here find movie schedule for films
SearchScreeningEvent,What movie times are there for 5 p.m. ?
SearchScreeningEvent,Is Arthur 2 – On the Rocks playing at 20:44 ?
SearchScreeningEvent,Show me the closest cinema playing movies .
SearchScreeningEvent,What are the movie schedules for animated movies close by
SearchScreeningEvent,What is the nearest cinema playing Romance of the Limberlost
SearchScreeningEvent,What theater is showing From Paris with Love and when?
SearchScreeningEvent,Find the schedule for films at Century Theatres .
SearchScreeningEvent,What is the movie schedule for movies close by
SearchScreeningEvent,When is The Prince Who Was a Thief playing at the cinema ?
SearchScreeningEvent,What time is Dive Bomber playing
SearchScreeningEvent,Find the schedule for movies at Star Theatres .
SearchScreeningEvent,Show me movie schedules
SearchScreeningEvent,What is the movie schedule at the Fox Theatres
SearchScreeningEvent,I'd like to watch movies close by
SearchScreeningEvent,Can you pull up showings for Pop Goes the Easel at the local movie theatre ?
SearchScreeningEvent,Where is Walt: The Man Behind the Myth playing
SearchScreeningEvent,Is Unsettled Land playing at the movie theatre
SearchScreeningEvent,find Dickinson Theatres showing From Bondage to Freedom
SearchScreeningEvent,What animated movies are there nearby ?
SearchScreeningEvent,What's the closest cinema playing Chuckys Baby now ?
SearchScreeningEvent,What are the movie schedules for movies showing in the neighbourhood ?
SearchScreeningEvent,What movie theatre is palying The Hurricane five hours from now
SearchScreeningEvent,What are the movie schedules
SearchScreeningEvent,Can you tell me the movies that are going to be scheduled at the closest movie house ?
SearchScreeningEvent,What animated movies are playing in the area and what is the movie schedule
SearchScreeningEvent,What movie theatre has A Matter of Wife... And Death
SearchScreeningEvent,Where is The Wilderness Trail playing
SearchScreeningEvent,What is the local movie schedule
SearchScreeningEvent,List films at Pacific Theatres
SearchScreeningEvent,find movie times
SearchScreeningEvent,find the closest cinema with animated movies
SearchScreeningEvent,Can you let me know when Talk of the Devil is playing at the movie theatre ?
SearchScreeningEvent,find the closest movie theatre for films
SearchScreeningEvent,show me movie times for Southern Theatres
SearchScreeningEvent,What is the closest movie house playing films
SearchScreeningEvent,What time is Tommy and Quadrophenia Live playing at Marcus Corporation
SearchScreeningEvent,"What time is Atlantis, terre engloutie playing?"
SearchScreeningEvent,She me what movies are playing at 1 o'clock at the nearest movie theatre
SearchScreeningEvent,give me the movie schedule for animated movies showing in the neighborhood
SearchScreeningEvent,What time is In Old New Mexico showing today?
SearchScreeningEvent,Find me Third Man on the Mountain at a cinema
SearchScreeningEvent,Is Gods of Metal playing
SearchScreeningEvent,What time is The Christmas Toy playing at Loews Cineplex
SearchScreeningEvent,What time is Socrates playing at the cinema ?
SearchScreeningEvent,Where is They Always Return at Dawn playing
SearchScreeningEvent,What is the nearest movie house playing The Miracle Rider
SearchScreeningEvent,show the movie schedule for 9 pm at Cobb Theatres
SearchScreeningEvent,Find movie schedules for United Paramount Theatres .
SearchScreeningEvent,find The Broken
SearchScreeningEvent,What movies are playing at Warren Theatres ?
SearchScreeningEvent,What is on the movie schedule for four AM at Landmark Theatres
SearchScreeningEvent,What cinema is Health Warning playing in eleven hours ?
SearchScreeningEvent,can I get the movie schedules for Goodrich Quality Theaters
SearchScreeningEvent,Find the movie schedule for close by films .
SearchScreeningEvent,what time is Twin Peaks: Fire Walk with Me showing
SearchScreeningEvent,could you please show me movie schedules
SearchScreeningEvent,show movie times of Regal Entertainment Group
SearchScreeningEvent,Find movie times for nine PM .
SearchScreeningEvent,Find the schedule for The Tale of Sweeney Todd at seven o'clock .
SearchScreeningEvent,find The Dead Matter at Speakeasy Theaters
SearchScreeningEvent,What time is 26 Years Diary showing in the movie house ?
SearchScreeningEvent,where can i watch animated movies around here
SearchScreeningEvent,movie times at Consolidated Theatres
SearchScreeningEvent,What are the movie times for Malco Theatres
SearchScreeningEvent,show movie times now
SearchScreeningEvent,find The Branded Woman
SearchScreeningEvent,What time is Chandranath playing MJR Theatres
SearchScreeningEvent,Find the movie schedule .
SearchScreeningEvent,Find me showtimes for animated movies in the neighbourhood .
SearchScreeningEvent,Fine movie times for animated movies in the neighborhood .
SearchScreeningEvent,Find movie times .
SearchScreeningEvent,What are the movie times for films playing in the area ?
SearchScreeningEvent,Can I get the showtimes for films at Malco Theatres .
SearchScreeningEvent,Is The Ghost Breakers playing at Plitt Theatres in two hours
SearchScreeningEvent,Where theater is playing The Ranger and the Lady at 10 AM
SearchScreeningEvent,what's the movie schedules for Magic Johnson Theatres
SearchScreeningEvent,what time can i see Girls to Marry
SearchScreeningEvent,what movies are showing in the neighbourhood
SearchScreeningEvent,What animated movies are playing at the nearest movie theatre ?
SearchScreeningEvent,What are the movie schedules for the Dipson Theatres
SearchScreeningEvent,find animated movies nearby
SearchScreeningEvent,Please tell me movie times
SearchScreeningEvent,List movies by movie times in the neighbourhood
SearchScreeningEvent,Find the schedule for films in the neighborhood .
SearchScreeningEvent,What animated movies are playing AMC Theaters
SearchScreeningEvent,What movie theatre is the closest that is playing Cheat You Fair: The Story of Maxwell Street right now
SearchScreeningEvent,Where is Among the Great Apes with Michelle Yeoh playing and when
SearchScreeningEvent,Where and when can I see The Image Makers
SearchScreeningEvent,can I get the movie times
SearchScreeningEvent,find movies with movie schedules in the neighborhood
SearchScreeningEvent,find Plitt Theatres showing animated movies
SearchScreeningEvent,Show movie schedules with movies in the neighborhood
SearchScreeningEvent,what are the movie times for Consolidated Theatres
SearchScreeningEvent,What movies are playing at the nearest cinema
SearchScreeningEvent,I want to know what movies are showing at the nearest movie house .
SearchScreeningEvent,I want to go see A Simple Noodle Story in seventeen seconds at Goodrich Quality Theaters .
SearchScreeningEvent,is Tomorrow at Dawn at Harkins Theatres
SearchScreeningEvent,Which films are playing at Consolidated Theatres ?
SearchScreeningEvent,whats the closest movie house showing Medal of Honor
SearchScreeningEvent,where can i watch Willy Wonka & the Chocolate Factory
SearchScreeningEvent,Where is the closest cinema that features animated movies
SearchScreeningEvent,Please show me the movie schedule for animated movies playing in the neighborhood .
SearchScreeningEvent,What movie schedules at Consolidated Theatres
SearchScreeningEvent,Where does The Return of the Whistler play at the Bow Tie Cinemas at 03:01:48 A.M.
SearchScreeningEvent,What is the local movie schedule
SearchScreeningEvent,Tell me the films playing at the closest movie house to me
SearchScreeningEvent,What is the closest movie theatre that is playing animated movies
SearchScreeningEvent,Tell me the closest movie house playing Black Rage
SearchScreeningEvent,I'd like to watch I Wish at the nearest movie theatre
SearchScreeningEvent,Is Lord Jim at the movie house
SearchScreeningEvent,movie schedules for animated movies playing in the neighbourhood
SearchScreeningEvent,I want to watch Looney Tunes Platinum Collection: Volume 1 at a movie theatre
SearchScreeningEvent,Show the movie schedule
SearchScreeningEvent,Find the movie schedule for animated movies in the area .
SearchScreeningEvent,is One Night Surprise at the cinema
SearchScreeningEvent,Find the movie schedule for animated movies close by .
SearchScreeningEvent,I'm wondering when I can see Hurry Sundown .
SearchScreeningEvent,Find the movie schedule for the Douglas Theatre Company .
SearchScreeningEvent,Find the schedule for Metallica Through the Never .
SearchScreeningEvent,Is Goodbye Mr. Chips showing twelve minutes from now
SearchScreeningEvent,Find the movie schedule for Amco Entertainment 1 minute from now .
